Order ID,Order Date,Region,Product Category,Sales Amount,Quantity Sold,Discount (%),Profit,Profit Margin
7cf824ab,29-07-23,North,Furniture,3465.45,48,41,1240.19,36%
0480fb10,07-10-24,North,Electronics,4308.90,29,32,411.99,10%
8bf4368f,23-07-24,West,Sports,760.31,29,38,1902.36,250%
7d78eeb3,31-07-23,West,Furniture,3296.95,20,11,266.62,8%
ee1d05c8,29-02-24,South,Electronics,4645.48,48,13,1580.77,34%
d9a0e9bf,05-11-23,East,Groceries,4024.06,50,19,886.41,22%
dd31037e,08-02-23,West,Furniture,2135.91,6,13,1052.12,49%
b842e633,02-02-24,West,Electronics,3702.32,22,14,218.60,6%
5176cb56,19-02-23,North,Clothing,1978.92,9,41,750.93,38%
ce1a18d7,04-06-23,North,Groceries,2952.17,40,19,1677.20,57%
aca081d5,19-12-23,West,Groceries,327.10,19,45,596.21,182%
fecbf668,04-03-23,South,Clothing,2313.82,17,48,181.83,8%
76af874e,27-05-24,East,Sports,2156.26,18,18,687.58,32%
84787a20,26-06-23,North,Groceries,739.33,36,9,32.79,4%
10c0996d,08-11-23,East,Clothing,1137.32,43,8,833.66,73%
65956734,04-09-23,North,Clothing,3594.02,50,43,1783.65,50%
2aa1bca6,15-01-23,West,Sports,4191.22,34,37,1799.63,43%
0ba09d8b,13-12-23,North,Clothing,4475.08,36,42,1333.53,30%
e3a5c778,18-05-24,West,Electronics,1895.14,8,6,1694.06,89%
66edbc9c,25-05-23,West,Furniture,1373.03,26,18,111.78,8%
fc1519d0,01-08-23,East,Sports,1119.87,47,50,1375.28,123%
db9c9bb2,30-01-23,North,Electronics,2992.98,30,7,1512.66,51%
76c422c3,17-08-23,South,Furniture,1014.86,26,45,1562.69,154%
d5e59770,08-09-24,South,Groceries,3223.34,10,2,548.61,17%
80f51466,02-05-23,West,Furniture,2620.83,38,40,616.61,24%
f3c7809c,18-10-23,West,Sports,4324.14,6,7,1101.50,25%
6a881cf0,09-08-23,South,Sports,1879.28,32,26,865.49,46%
d3f99353,11-08-24,South,Furniture,3140.80,10,45,1536.19,49%
61afab5d,11-09-23,North,Clothing,3433.44,13,13,744.21,22%
62a53f7b,27-06-24,North,Electronics,1183.04,10,44,160.82,14%
1a60a61c,30-04-23,North,Electronics,2439.93,12,48,1646.45,67%
70f76970,08-07-23,North,Sports,2079.55,18,3,1178.32,57%
4559ef4d,10-12-22,South,Furniture,3423.00,39,20,1169.59,34%
3ed4bc17,15-12-22,West,Sports,3447.80,41,4,1751.23,51%
017e7eda,02-06-23,West,Electronics,2086.28,36,19,841.05,40%
6898c6a6,27-03-24,West,Groceries,2332.65,23,23,357.80,15%
670d0dd6,23-12-22,North,Electronics,635.75,30,16,1338.97,211%
f41c211e,17-12-22,South,Furniture,1674.25,47,11,424.46,25%
0eb2b7bb,17-03-23,South,Furniture,597.20,38,41,388.69,65%
97cd1dc5,19-06-24,North,Groceries,3532.22,37,8,621.94,18%
e61307c0,18-10-23,West,Furniture,1200.18,2,33,715.85,60%
320c1403,30-07-24,South,Clothing,3762.55,12,30,1065.88,28%
dfdb0426,24-01-23,South,Groceries,1523.90,36,2,770.90,51%
d7041fbd,14-08-24,West,Electronics,3152.83,17,16,1578.68,50%
8bf10b55,14-11-24,East,Groceries,1035.16,38,32,1570.04,152%
c5331319,07-11-24,North,Electronics,1136.02,11,41,831.58,73%
051a54d3,14-05-24,North,Sports,1892.32,34,25,1160.02,61%
dc389e6a,27-02-24,West,Groceries,119.86,47,43,914.09,763%
3fbe46de,01-08-23,North,Groceries,4134.15,42,19,715.70,17%
82f39e45,13-05-23,North,Electronics,2256.67,13,23,1456.26,65%
398b84fe,22-05-23,South,Electronics,1096.59,4,24,1766.86,161%
ea33a5ca,06-02-24,North,Sports,1696.94,38,45,1666.38,98%
81c8de6b,29-05-23,North,Groceries,2245.68,2,35,187.03,8%
d6b63adb,24-07-23,West,Electronics,2026.95,13,22,632.56,31%
7d7f882e,26-01-23,South,Sports,4728.96,26,45,965.64,20%
5b1402ed,09-12-23,East,Clothing,1820.43,32,5,225.39,12%
cb8f94b3,05-07-24,North,Groceries,787.21,19,13,345.86,44%
01b2a8ea,30-09-23,South,Sports,4793.80,14,17,851.78,18%
bd46388a,29-06-24,South,Clothing,2756.30,5,36,366.49,13%
9ae5a436,26-02-24,South,Sports,1279.18,29,13,1229.86,96%
31bc0b23,19-08-23,South,Groceries,2695.32,7,18,237.19,9%
30ee9776,16-02-23,West,Sports,1422.56,44,49,95.81,7%
6872d5f0,21-05-24,East,Sports,2452.87,2,8,1647.39,67%
af5fffa5,16-09-24,East,Clothing,415.57,9,32,1506.72,363%
1e164dcc,13-08-23,East,Groceries,4836.67,42,14,1506.77,31%
90a88f3a,18-06-24,West,Groceries,4192.07,7,8,840.58,20%
9cd64490,02-03-23,East,Sports,2192.22,12,4,1770.15,81%
5a84bcf4,27-11-23,East,Electronics,512.15,21,38,818.05,160%
61b7deb8,14-03-24,North,Furniture,3198.65,20,43,1846.12,58%
ac67f5ff,04-10-23,North,Sports,795.80,32,17,1892.72,238%
8520593,17-11-23,West,Clothing,3739.72,7,42,769.96,21%
f4278ce4,18-03-23,West,Electronics,1222.42,35,5,1455.51,119%
047da045,25-05-23,North,Furniture,367.86,9,13,538.54,146%
f5957f06,31-10-24,East,Clothing,64.89,42,45,247.50,381%
367173b4,17-10-24,North,Sports,393.38,38,50,303.83,77%
01f65c2b,10-01-23,West,Groceries,1349.76,44,24,1516.48,112%
2f36a3b8,14-06-24,South,Sports,3673.99,2,6,1125.30,31%
cf4d97ab,24-07-24,South,Furniture,2148.40,10,0,188.55,9%
f98c0c84,11-03-24,East,Groceries,2054.37,26,5,1572.73,77%
a0b233ac,03-12-23,South,Electronics,66.58,40,27,370.16,556%
70f5917c,27-09-23,North,Electronics,2769.97,27,39,964.84,35%
557267b5,21-05-23,West,Groceries,3993.22,22,30,1832.25,46%
a994fea9,06-06-24,West,Sports,1807.70,44,43,924.75,51%
9353b163,10-05-24,South,Furniture,2174.99,1,32,1082.30,50%
449ee495,28-02-23,North,Sports,3997.07,22,46,429.46,11%
b7fa1635,29-05-23,North,Sports,4281.39,1,7,1076.99,25%
6194610e,08-02-24,West,Electronics,2613.89,40,41,849.70,33%
6858f5d7,02-10-24,East,Clothing,1875.29,31,10,449.78,24%
f4012254,25-09-24,West,Clothing,4007.14,14,3,336.15,8%
5bfc738a,19-10-24,North,Clothing,4778.17,13,13,23.69,0%
d655c72a,17-12-22,West,Groceries,4981.10,29,6,1447.10,29%
36fbc4f8,18-04-23,West,Sports,2946.63,10,2,176.60,6%
71fe31e0,09-02-23,South,Clothing,2840.01,14,5,1228.26,43%
41c8e05b,09-05-24,South,Furniture,4147.21,23,19,305.36,7%
7ecfeadb,09-11-24,West,Clothing,2702.39,9,18,1968.25,73%
39641095,28-01-23,East,Furniture,3914.65,41,8,1528.30,39%
62e8bb81,09-03-24,West,Electronics,2078.41,2,40,45.13,2%
68fb816d,20-08-24,East,Furniture,1472.67,38,33,1998.28,136%
f56e76a5,25-08-24,South,Clothing,4953.96,18,11,479.31,10%
787cd1bc,13-09-23,South,Electronics,2952.57,2,20,990.34,34%
e9ada9e0,25-08-24,East,Furniture,294.37,41,15,1770.54,601%
f95f21a2,12-03-23,East,Clothing,4569.65,44,2,1344.53,29%
6d6b7ae0,05-10-24,South,Groceries,4891.75,22,9,1910.47,39%
b39ba371,23-06-23,North,Electronics,2624.40,47,33,1503.04,57%
0e605dbc,28-09-24,South,Clothing,4996.52,19,39,1168.25,23%
e4131220,06-09-24,North,Sports,912.88,42,32,1611.46,177%
efb62afc,29-04-24,South,Furniture,2056.82,13,40,1691.30,82%
7cd674ce,06-09-24,West,Sports,1306.87,7,2,746.34,57%
d4fc2de9,24-09-23,South,Groceries,1882.15,23,2,184.28,10%
eade649e,11-06-24,West,Sports,529.33,15,8,731.48,138%
fecabcb3,03-09-24,East,Clothing,2849.05,36,12,1568.69,55%
52a7c7cc,09-12-23,South,Clothing,1818.44,30,17,1661.99,91%
7f959491,24-12-23,North,Furniture,2717.27,10,50,667.74,25%
24c26157,13-03-23,West,Clothing,2819.98,25,32,1943.62,69%
7b57b84a,18-10-23,North,Electronics,1945.35,45,14,1070.10,55%
dfe89f15,18-08-24,South,Furniture,2349.25,6,14,149.37,6%
76819654,18-10-24,North,Furniture,426.59,20,26,1418.29,332%
e5275918,06-03-24,North,Clothing,2188.43,7,38,186.37,9%
42f4fe1c,17-09-24,East,Sports,4491.32,21,24,1965.18,44%
5a531e57,31-05-24,West,Clothing,2360.14,47,14,855.84,36%
981eb2eb,22-11-22,East,Sports,2011.28,3,11,1335.17,66%
9b4b665b,09-01-24,South,Electronics,3901.29,29,5,508.13,13%
4.73E+194,29-07-23,East,Furniture,2982.05,45,22,480.24,16%
b6a50890,14-07-24,East,Sports,1694.65,42,4,1869.98,110%
34448d24,21-04-24,North,Electronics,3433.84,45,45,122.66,4%
5cc2fd22,28-01-23,North,Electronics,4025.69,43,20,1254.69,31%
7af237f5,09-05-24,West,Electronics,2742.42,21,42,1106.73,40%
45f26860,09-03-24,East,Clothing,129.91,40,30,897.75,691%
a4c78a5c,14-04-24,South,Electronics,4178.40,9,19,246.58,6%
99711924,06-04-24,North,Sports,1264.26,33,9,1189.67,94%
cba47797,27-11-23,East,Electronics,2576.37,45,16,519.31,20%
be55d32d,24-09-23,West,Electronics,3278.05,18,7,1782.28,54%
61d66c7f,05-07-24,South,Groceries,4010.19,33,5,1279.67,32%
e1ae5414,21-11-22,East,Furniture,762.89,33,1,1272.30,167%
1ec04c2d,01-09-23,South,Furniture,3782.72,4,3,1183.85,31%
83d437f8,17-12-22,South,Groceries,1708.26,41,12,1558.14,91%
f383f776,20-05-23,North,Furniture,84.88,25,36,799.55,942%
923790eb,15-06-24,North,Furniture,345.95,49,27,1278.90,370%
465abda2,15-04-23,East,Electronics,774.21,43,31,1413.43,183%
e427a70a,23-09-23,West,Clothing,1329.00,27,25,943.81,71%
c000bb7b,22-09-24,West,Electronics,4318.68,30,24,961.97,22%
de60af10,16-11-23,West,Sports,2928.01,15,6,97.74,3%
bc58d86c,08-09-24,North,Clothing,1217.07,33,12,1804.08,148%
85df1c46,13-01-23,East,Furniture,4949.68,20,45,1519.84,31%
239d0ee8,11-04-24,South,Sports,1535.52,39,32,1602.28,104%
285aafec,27-03-24,South,Sports,998.39,48,7,151.68,15%
6c8dd9f3,30-05-23,West,Groceries,3305.09,33,6,664.17,20%
8930b27c,02-06-23,North,Sports,1131.22,15,29,339.70,30%
3640c85a,06-12-23,East,Electronics,836.47,12,9,1152.23,138%
b064d16d,01-08-23,East,Clothing,199.07,28,22,422.58,212%
a2afbd25,19-02-23,North,Clothing,2757.50,50,33,709.50,26%
2a4dce15,09-02-24,South,Clothing,947.73,36,31,1395.28,147%
60dcea81,02-12-22,West,Groceries,4163.68,27,14,640.74,15%
3625524d,13-10-24,East,Sports,1686.92,18,33,681.92,40%
efaf3241,24-06-24,West,Sports,2010.41,15,35,42.63,2%
ef0221b6,14-04-24,North,Clothing,2516.01,10,11,249.76,10%
7c3d76c0,04-10-24,East,Groceries,2176.24,45,44,967.67,44%
9f64a1fb,05-10-24,North,Electronics,2879.40,50,8,1489.87,52%
cd7eec6d,29-06-23,North,Electronics,2765.56,29,25,1411.56,51%
5bcc2cc1,07-02-23,North,Sports,4289.55,9,45,1321.60,31%
70560d9b,01-10-24,West,Furniture,320.03,44,16,353.86,111%
5110480e,11-05-24,North,Electronics,202.12,31,9,1964.08,972%
1b26b37b,08-11-23,South,Furniture,2519.44,41,17,1892.37,75%
70095821,09-02-23,West,Clothing,1323.22,8,1,1240.46,94%
2db8f0e4,11-07-23,West,Groceries,4724.88,38,21,999.18,21%
56eb871e,01-11-24,East,Clothing,4447.51,5,47,695.33,16%
d716c81a,27-01-24,East,Clothing,934.17,6,6,1600.13,171%
405551c3,15-07-24,North,Electronics,2840.85,44,38,933.96,33%
d3379740,14-05-24,West,Furniture,2237.16,50,39,1952.58,87%
056befcd,22-09-24,South,Electronics,4059.59,36,19,1473.10,36%
1f4085c6,14-09-23,North,Clothing,1481.13,10,6,1569.25,106%
97886538,27-04-23,East,Electronics,1389.66,48,8,883.50,64%
8d6f388e,03-07-23,South,Clothing,975.84,49,18,1420.06,146%
32db7ea5,11-03-23,West,Electronics,847.08,19,0,1628.49,192%
6eebd349,16-09-24,West,Furniture,4137.66,17,18,1761.72,43%
e1836fd2,20-03-24,East,Electronics,1807.04,39,17,1515.32,84%
192c91b7,29-05-23,North,Sports,2241.77,7,43,107.43,5%
155d30dc,08-08-23,South,Clothing,3002.42,46,0,509.12,17%
8239e19c,04-09-24,West,Electronics,1302.83,19,1,419.32,32%
80cfe928,30-04-24,East,Groceries,2926.54,36,44,425.78,15%
c0dc87c5,20-03-23,North,Groceries,3741.24,19,26,1341.41,36%
517756de,03-01-23,North,Furniture,609.05,40,3,1195.25,196%
8c3137a2,27-11-23,West,Groceries,4994.49,48,39,792.19,16%
0523164f,26-06-23,South,Sports,4405.66,25,10,562.35,13%
8557eccc,21-02-24,East,Groceries,2053.03,15,48,1348.64,66%
ff1e4f18,22-08-24,East,Sports,3773.43,20,21,1855.68,49%
a42a800c,08-04-23,East,Electronics,1720.56,37,25,372.38,22%
b4c16369,20-02-24,North,Clothing,1153.22,22,38,778.31,67%
86a5a7ba,26-08-24,West,Sports,2030.26,31,36,1002.10,49%
e6ca0f29,28-08-24,North,Clothing,684.65,11,0,1452.63,212%
5140c4b4,10-09-23,South,Clothing,111.82,5,43,1913.78,1711%
01b65f4f,28-04-23,West,Groceries,3124.23,23,39,42.63,1%
06a2ab48,13-12-22,West,Clothing,4512.46,18,12,1502.93,33%
7d98571d,18-12-23,North,Clothing,3275.21,47,22,1426.39,44%
d80ed0f2,16-09-24,South,Furniture,4438.23,33,9,310.12,7%
3dcc2b2b,26-05-24,East,Clothing,1045.34,49,15,648.59,62%
a16c8f0d,22-09-24,West,Sports,3306.96,42,38,824.02,25%
a1b15137,12-03-24,South,Furniture,586.53,9,18,1514.27,258%
14dc565e,28-11-23,West,Furniture,1523.51,46,22,1660.64,109%
65e2d435,14-06-24,South,Clothing,1455.64,31,39,916.73,63%
6025138b,15-03-24,East,Sports,4563.76,47,43,434.21,10%
0db61e6c,04-09-23,South,Sports,4364.77,26,29,45.94,1%
ab7e20c9,25-03-23,South,Clothing,4618.33,43,28,309.39,7%
251bc945,06-09-24,West,Furniture,2133.92,46,25,167.31,8%
76f3b6b4,12-12-23,East,Sports,2975.45,21,26,1149.59,39%
53203cfb,15-10-24,South,Electronics,473.70,13,26,1075.74,227%
1689b4d6,17-11-23,West,Electronics,689.12,3,35,888.66,129%
77b14380,26-12-22,North,Furniture,3936.45,18,2,590.41,15%
61100000000,30-08-24,West,Electronics,4206.65,23,11,362.81,9%
62f76b50,17-04-23,West,Clothing,4351.06,41,26,458.66,11%
c0469587,17-03-24,South,Clothing,1737.65,16,2,1771.89,102%
82ca6783,12-06-24,South,Electronics,4059.37,16,50,1831.05,45%
f1883a6e,05-11-24,South,Furniture,2661.71,17,37,1530.00,57%
3c5543d2,07-09-23,North,Groceries,2516.69,45,25,1323.92,53%
bf595c38,09-03-23,East,Groceries,1985.64,37,45,739.25,37%
c943b2c4,02-11-23,East,Electronics,3205.18,40,26,1070.97,33%
69e899c3,28-12-22,West,Electronics,1381.45,47,30,1138.17,82%
dd45b3ec,23-06-24,North,Groceries,4433.59,6,16,521.18,12%
2735a10b,24-12-22,West,Groceries,365.86,33,13,298.50,82%
6bf1ad13,10-03-24,South,Groceries,1813.97,29,37,1606.57,89%
9ec91ca5,03-02-24,East,Clothing,664.93,25,10,1906.91,287%
9e6e1efd,02-12-22,East,Clothing,4578.56,11,45,983.06,21%
3693740,09-10-23,East,Electronics,1315.74,25,16,1915.54,146%
c769c2ab,03-05-23,South,Furniture,2257.62,6,19,64.10,3%
7dc96e91,15-03-24,South,Clothing,886.21,4,47,1786.45,202%
d50bf6d4,31-07-24,North,Sports,1065.31,19,3,1558.97,146%
45df5f5f,11-05-24,North,Sports,1710.23,31,3,1314.62,77%
67292828,29-02-24,North,Clothing,4928.87,27,27,84.72,2%
07b83a00,20-08-24,East,Electronics,3982.78,13,8,1560.17,39%
c7cd446b,05-02-23,North,Clothing,2940.82,47,6,943.24,32%
2d279284,17-09-23,East,Furniture,2185.07,6,42,206.81,9%
25a336e8,12-10-24,West,Electronics,4651.06,8,18,528.15,11%
b80bc926,06-06-24,East,Furniture,1298.81,45,36,1288.48,99%
7c78ddf5,27-10-23,West,Furniture,1227.93,40,19,1767.54,144%
9753c78b,13-12-23,West,Sports,4311.44,41,23,1074.86,25%
bd03ab83,21-06-23,West,Furniture,4653.53,8,46,828.35,18%
3bac5a20,07-02-23,South,Electronics,680.03,34,16,1371.94,202%
726861b8,03-06-24,South,Electronics,1413.92,12,16,1151.65,81%
d0973e69,04-07-23,West,Clothing,642.36,9,30,387.56,60%
dbdfd99f,24-07-24,West,Furniture,593.33,8,30,1567.54,264%
589f3af5,16-01-23,North,Groceries,2596.57,8,29,622.19,24%
672acb38,24-07-24,South,Sports,371.06,24,6,1138.00,307%
ca724393,27-06-24,East,Groceries,540.15,40,47,1586.54,294%
21de801c,10-05-24,East,Groceries,3164.74,22,5,1552.49,49%
6159430b,15-08-23,North,Electronics,3525.84,47,9,599.62,17%
fdc51c89,11-03-24,South,Furniture,2132.43,46,23,1103.60,52%
5c185360,15-04-23,South,Groceries,4138.68,15,26,593.87,14%
b0e2a1a4,26-12-23,South,Sports,3353.68,39,17,1573.62,47%
a86aa833,11-01-23,North,Furniture,2803.74,44,49,411.17,15%
394a5eeb,29-07-24,South,Clothing,4732.89,50,27,922.30,19%
0ff8b619,26-09-23,West,Electronics,1405.10,17,9,793.13,56%
04adacba,24-08-23,East,Groceries,4379.73,1,38,1973.19,45%
6f86828f,02-08-23,South,Clothing,4583.59,43,17,1294.98,28%
e6ac11fe,07-08-24,North,Clothing,4100.22,39,31,672.51,16%
e21d0f72,18-02-24,South,Clothing,2504.42,5,9,1961.89,78%
074db9fb,14-06-23,South,Furniture,878.71,4,7,650.14,74%
87b54547,12-05-23,West,Groceries,2560.61,16,5,521.63,20%
52acd7a0,20-11-22,West,Electronics,3974.52,25,50,1055.30,27%
9d2881b9,07-12-23,East,Furniture,4002.35,46,14,799.19,20%
d1d7b0a7,27-06-23,South,Groceries,3272.52,17,30,842.14,26%
ff1ec44f,01-06-23,East,Clothing,3663.97,36,39,945.05,26%
c2e3210f,17-06-24,North,Groceries,329.57,36,10,10.94,3%
e6dbf27d,23-04-24,South,Electronics,4078.31,4,46,1012.38,25%
7a0728ec,03-12-23,West,Groceries,1643.67,24,27,180.62,11%
cf60c1b8,13-08-23,North,Groceries,4286.14,20,49,44.61,1%
29d8555f,06-11-23,North,Groceries,699.09,7,24,279.42,40%
f9d24557,04-09-23,South,Sports,2546.40,44,5,796.78,31%
dd17c211,04-07-24,North,Sports,960.41,49,26,23.08,2%
0ccf6ac4,28-08-24,West,Electronics,2921.40,50,38,1300.60,45%
1172d8e4,15-04-24,South,Clothing,52.04,45,2,1529.16,2938%
3ca3d9d6,21-01-23,West,Electronics,3757.47,11,2,1316.35,35%
be776762,10-11-23,East,Clothing,4445.24,13,18,323.96,7%
5e9c7453,21-12-22,East,Sports,4162.25,44,35,721.67,17%
9138c18b,25-01-24,North,Clothing,3578.19,1,6,419.29,12%
10b8e670,28-07-23,East,Clothing,661.18,24,14,1785.98,270%
ffee52f5,21-05-24,West,Groceries,1906.95,40,20,561.13,29%
68b49ca5,30-07-23,East,Sports,1555.72,40,14,590.75,38%
f1038e66,27-12-22,South,Electronics,1464.62,21,13,402.15,27%
daef7be5,07-05-23,South,Electronics,1120.65,31,14,1176.03,105%
99d247ed,18-11-22,North,Furniture,3892.66,7,45,141.09,4%
2133e1c6,07-09-23,South,Furniture,4629.18,29,42,630.49,14%
508c4ebd,19-02-23,North,Sports,2718.41,4,50,311.60,11%
38db6eeb,28-11-22,West,Electronics,663.84,16,13,209.56,32%
31dbdbe2,08-06-24,East,Electronics,1390.74,11,32,1100.66,79%
98a4a786,28-03-23,West,Clothing,1732.16,14,13,510.07,29%
662aa33c,15-04-24,East,Electronics,1316.36,43,20,828.51,63%
c6d59570,09-11-24,East,Electronics,3040.66,34,40,1820.27,60%
d9b51e4d,05-01-23,East,Sports,2797.38,39,42,1392.26,50%
3eeba95f,16-12-23,West,Furniture,4395.96,14,50,648.20,15%
8ccb8298,26-12-22,East,Furniture,1884.60,6,17,1603.91,85%
e4f36eaf,20-07-24,North,Furniture,3395.31,26,7,996.53,29%
1c914f50,07-02-23,East,Sports,1255.74,38,47,1789.06,142%
4d8b40a5,11-10-24,East,Electronics,3831.08,45,32,150.33,4%
db898dd1,30-04-24,West,Sports,3143.55,44,19,1230.95,39%
eebf63a3,10-05-23,North,Electronics,1407.02,50,35,1146.11,81%
ea5f5348,17-02-24,East,Furniture,4004.13,30,25,679.16,17%
a7533315,19-10-24,West,Clothing,1673.71,39,47,1556.47,93%
c202dd9f,01-10-23,North,Furniture,4059.96,15,12,201.71,5%
abca2303,18-09-24,East,Groceries,3321.60,26,42,1349.51,41%
2620b2ac,08-07-24,South,Furniture,1309.44,29,27,1451.80,111%
548ab041,24-06-23,East,Furniture,966.24,20,48,303.56,31%
89f49470,12-12-22,North,Furniture,1632.72,26,48,1132.56,69%
9c9bb801,27-11-22,North,Furniture,341.31,2,27,1308.90,383%
a3f3a760,18-11-22,North,Furniture,2784.42,21,18,386.61,14%
8f8b2585,02-07-24,North,Electronics,4903.83,35,48,955.60,19%
ce8ccc60,06-06-23,West,Electronics,2827.85,17,28,1627.17,58%
5ba7a300,05-07-24,East,Groceries,3103.32,10,6,56.03,2%
6f642804,10-04-24,South,Sports,3880.71,35,19,951.16,25%
2ebb1647,07-03-23,West,Furniture,1632.72,4,21,1953.79,120%
0f0cb43a,26-01-24,South,Sports,4679.47,8,44,592.49,13%
695f7814,02-10-23,West,Electronics,2645.97,4,39,1385.78,52%
5c4b047d,04-07-23,West,Electronics,4686.73,32,5,63.88,1%
e13f2b22,02-10-24,East,Clothing,1022.83,1,7,1908.02,187%
1c6cdf76,18-11-22,West,Sports,4565.27,7,6,266.61,6%
49372b78,13-04-24,North,Electronics,4099.13,42,29,1493.08,36%
d7d64f68,15-06-24,East,Furniture,4132.35,49,8,1578.88,38%
ad9703ef,02-06-23,East,Electronics,4450.83,30,14,541.71,12%
0733d52a,25-02-24,North,Furniture,2147.87,23,21,975.32,45%
e7a8361b,04-06-24,South,Clothing,2023.44,25,29,1293.64,64%
f42de0fc,18-11-23,East,Groceries,1314.49,24,27,321.11,24%
e4a347cc,31-01-24,West,Furniture,3845.43,44,26,1822.37,47%
7d625193,06-02-23,South,Sports,2841.41,10,17,1936.36,68%
ce5538e5,15-09-24,East,Furniture,4935.78,26,32,178.92,4%
18ad41a5,21-06-24,North,Furniture,1531.92,45,49,1442.38,94%
ba3fd68c,20-10-23,East,Groceries,2502.09,9,5,204.52,8%
de3bfc45,14-05-24,West,Sports,2313.30,50,9,1860.42,80%
f023cfa2,22-11-23,East,Sports,1019.59,47,31,507.03,50%
80e11f61,17-11-23,North,Electronics,2297.23,34,28,99.06,4%
2e402fbd,05-01-24,South,Groceries,3624.58,23,43,1445.62,40%
5bb3a298,25-07-24,South,Electronics,4058.66,14,36,297.13,7%
1fde0731,22-03-23,South,Furniture,1728.34,10,42,109.64,6%
3e49e08e,10-12-22,South,Sports,259.93,49,32,1948.09,749%
34ae5a45,20-01-24,South,Furniture,4004.88,49,17,729.60,18%
6884168e,09-03-23,West,Groceries,3809.01,46,23,711.21,19%
9bb8753c,28-10-24,South,Sports,872.87,7,35,1403.64,161%
1a664ffc,26-01-23,South,Furniture,4497.51,26,8,915.55,20%
950c0a70,02-12-22,East,Clothing,1013.45,9,42,969.45,96%
56abb22a,01-11-24,East,Clothing,3359.38,5,25,1424.97,42%
0de3e5a7,04-08-24,South,Sports,4874.06,47,27,1500.60,31%
9eec136a,06-05-24,South,Furniture,1099.19,3,20,1151.09,105%
8688d51d,05-05-23,South,Groceries,2023.47,29,33,1541.46,76%
1f64efe0,17-08-23,North,Furniture,4348.43,34,16,1151.25,26%
504fb53e,06-01-23,East,Clothing,3822.62,39,42,262.08,7%
f8142cfe,07-02-24,South,Electronics,3874.70,24,33,1286.00,33%
a6fdd872,03-02-23,South,Clothing,1262.06,46,36,1365.88,108%
8a65b98f,11-08-24,North,Groceries,4971.02,20,18,1856.21,37%
f28d5a78,30-04-24,North,Clothing,4949.17,45,16,580.12,12%
70d17e07,06-03-23,East,Electronics,1964.34,44,1,1236.54,63%
ff45eae6,02-05-23,South,Clothing,1250.05,44,24,1782.89,143%
8c2940d0,18-01-23,South,Sports,1762.86,37,49,151.12,9%
c3397268,02-01-23,East,Clothing,4934.91,37,45,1762.25,36%
841eb714,24-03-24,South,Furniture,2044.12,6,46,1211.55,59%
bb9fb3e2,29-06-24,West,Clothing,622.22,43,14,1674.34,269%
b77dc819,06-05-23,North,Sports,4245.68,35,43,779.45,18%
b9c4eb71,11-08-23,South,Furniture,1438.86,46,26,1164.81,81%
47b7ac91,13-01-23,South,Groceries,1434.83,4,46,922.04,64%
f5a0bb63,25-02-23,West,Clothing,4030.63,21,17,348.15,9%
212409fd,26-05-24,North,Electronics,3101.82,35,8,800.42,26%
7cc9a7e1,05-11-24,East,Sports,4661.75,17,24,1511.39,32%
5d437bc4,10-02-24,North,Groceries,3372.36,7,4,171.50,5%
88230a1d,22-05-24,East,Furniture,4051.66,29,22,1822.99,45%
66e8d81c,27-03-23,North,Electronics,3650.79,12,3,1911.39,52%
8e8c20bf,09-05-23,West,Groceries,4166.96,34,9,1764.24,42%
0d6d164c,26-07-23,South,Electronics,853.52,35,23,193.82,23%
4dbbf308,30-09-23,West,Electronics,4733.06,19,8,559.52,12%
f26208be,10-04-23,East,Clothing,1572.85,40,45,1915.33,122%
ef0250f3,01-01-23,South,Sports,1643.33,40,43,1690.41,103%
01e17d20,16-10-23,East,Electronics,101.94,8,31,1933.01,1896%
9bd11759,25-06-24,East,Groceries,1519.64,50,41,123.16,8%
